,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2117,2.1516986181087115e-05,2.7337325,0.06558641975308642,0.01000323206205559,2.1516986181087115e-05,10,TSPAN33
2118,2.3929329420756465e-05,2.2537804,0.07175925925925926,0.016548157724628313,2.3929329420756465e-05,10,HIST1H1B
2119,2.6766097803610416e-05,0.9690155,0.14621913580246915,0.09574983839689723,2.6766097803610416e-05,10,OASL
2120,2.6766097803610416e-05,0.8979641,0.12885802469135801,0.07451519069166128,2.6766097803610416e-05,10,HIP1
2122,3.227872136566086e-05,1.2915665,0.08641975308641975,0.031577246283128635,3.227872136566086e-05,10,PEAK3
2123,4.0317987294596935e-05,0.84289426,0.14891975308641975,0.09736586942469296,4.0317987294596935e-05,10,ABCA7
2125,6.404201911749244e-05,0.92925745,0.1415895061728395,0.09276018099547512,6.404201911749244e-05,10,AURKAIP1
2126,7.16951441875438e-05,0.6491024,0.14737654320987653,0.09502262443438914,7.16951441875438e-05,10,UBALD2
2127,7.334462550388527e-05,0.65533656,0.10069444444444445,0.04589528118939883,7.334462550388527e-05,10,KCNJ15
2128,0.00012374429952164255,1.1071792,0.12692901234567902,0.07960568842921784,0.00012374429952164255,10,ILK
2129,0.0001703652372794946,1.6323802,0.08873456790123457,0.03983516483516483,0.0001703652372794946,10,FCGR1B
2130,0.00017222957597995422,1.7368435,0.0763888888888889,0.02645442792501616,0.00017222957597995422,10,TNIP3
2131,0.00019176242827961498,0.52537495,0.17515432098765432,0.1260180995475113,0.00019176242827961498,10,SLCO3A1
2133,0.00024153012094398264,0.5048891,0.13734567901234568,0.08472850678733032,0.00024153012094398264,10,CCL3
2135,0.00029158452746834575,1.4231035,0.10841049382716049,0.06281512605042017,0.00029158452746834575,10,CMTR1
2136,0.0004119756564929228,2.0326595,0.07484567901234568,0.028054298642533938,0.0004119756564929228,10,HOXB2
2137,0.00044769658190264367,1.2945178,0.11689814814814815,0.07373949579831933,0.00044769658190264367,10,SCAMP4
2138,0.0005169401912544039,0.7292181,0.1400462962962963,0.0943923723335488,0.0005169401912544039,10,DAPP1
2139,0.0005240977683929618,1.0089672,0.13348765432098766,0.09054621848739496,0.0005240977683929618,10,GGA1
2140,0.0006102484300970959,1.1265713,0.11574074074074074,0.07228506787330317,0.0006102484300970959,10,TOLLIP
2141,0.0006326622217021293,0.6099963,0.12384259259259259,0.07577569489334195,0.0006326622217021293,10,REC8
2143,0.0006452202074662144,1.2058517,0.11226851851851852,0.06895604395604396,0.0006452202074662144,10,EIF4G3
2144,0.0006495827550992953,0.6481616,0.1246141975308642,0.07763413057530705,0.0006495827550992953,10,RAB24
2145,0.0006963548434305997,2.0059948,0.06635802469135803,0.02057207498383969,0.0006963548434305997,10,TMTC1
2146,0.0009155446278219162,2.1173255,0.07060185185185185,0.026082740788623143,0.0009155446278219162,10,PPM1L
2147,0.0011734265768902036,2.5616271,0.0628858024691358,0.018891402714932126,0.0011734265768902036,10,CELF6
2148,0.0012420782028371876,1.7575363,0.07060185185185185,0.026664511958629605,0.0012420782028371876,10,ZSWIM4
2149,0.0013281079965105469,1.8416655,0.0628858024691358,0.018713639301874595,0.0013281079965105469,10,ZC3H12D
2150,0.0015057213146371137,1.1881685,0.11033950617283951,0.06942469295410472,0.0015057213146371137,10,RTCA
2151,0.0019020089675754548,1.5950954,0.07716049382716049,0.03489010989010989,0.0019020089675754548,10,RNASE1
2152,0.0019855251477401198,0.9096799,0.09915123456790123,0.05643180349062702,0.0019855251477401198,10,TBKBP1
2153,0.002426441076415364,1.2334044,0.08410493827160494,0.04243697478991597,0.002426441076415364,10,PDK1
2154,0.0024750672699521553,2.3247342,0.056712962962962965,0.014689722042663219,0.0024750672699521553,10,GDF15
2155,0.0034189298901288225,0.92293996,0.13194444444444445,0.09550743374272785,0.0034189298901288225,10,MCRIP1
2158,0.004256415236008312,0.9168188,0.11844135802469136,0.0811732385261797,0.004256415236008312,10,TINF2
2161,0.00708940411052318,1.6876484,0.07060185185185185,0.032805429864253395,0.00708940411052318,10,FKRP
2162,0.007228028298988645,0.97986186,0.09104938271604938,0.05303813833225598,0.007228028298988645,10,CD274
2163,0.007262562227429516,1.1148672,0.1076388888888889,0.07243051066580479,0.007262562227429516,10,SIRT2
2164,0.007358983976997114,1.1175877,0.10223765432098765,0.06601486748545572,0.007358983976997114,10,KCTD13
2166,0.00830594642708871,0.964779,0.10532407407407407,0.0698125404007757,0.00830594642708871,10,IFIT3
2168,0.010415738746371417,1.0440296,0.07523148148148148,0.03786360698125404,0.010415738746371417,10,MEGF6
2169,0.011253876891878454,0.622843,0.08063271604938271,0.04246929541047188,0.011253876891878454,10,B3GNT8
2170,0.01164777500153804,0.8457004,0.10146604938271606,0.06578862314156432,0.01164777500153804,10,RBCK1
2171,0.013046688649593075,2.7490149,0.052083333333333336,0.016111829347123463,0.013046688649593075,10,PDCD1LG2
2172,0.013571149263275956,1.1875303,0.07137345679012345,0.03531027795733678,0.013571149263275956,10,ERO1B
2173,0.013944275837451198,1.2120744,0.08603395061728394,0.05119586296056884,0.013944275837451198,10,ZNF333
2174,0.014956286703623882,0.76630515,0.1253858024691358,0.09230769230769231,0.014956286703623882,10,COP1
2175,0.015421684422231307,1.4668533,0.07137345679012345,0.03647382029734971,0.015421684422231307,10,ZNF444
2176,0.016790529699531802,1.1309787,0.05401234567901234,0.01801874595992243,0.016790529699531802,10,IFITM1
2177,0.016947088978311344,1.0399796,0.10532407407407407,0.07291531997414351,0.016947088978311344,10,DUSP22
2179,0.020065458029687025,1.0967607,0.08912037037037036,0.05578539107950873,0.020065458029687025,10,MITD1
2180,0.02082601892650678,1.166264,0.08140432098765432,0.04807692307692308,0.02082601892650678,10,SIRT6
2181,0.022224197971755455,1.4581349,0.07137345679012345,0.03812217194570136,0.022224197971755455,10,SNX11
2182,0.023672160312456836,0.5503818,0.15470679012345678,0.12493535875888817,0.023672160312456836,10,TMEM43
2183,0.025460676037736284,1.233241,0.08526234567901235,0.05328054298642534,0.025460676037736284,10,POLG
2184,0.02562493259235598,0.79310733,0.11458333333333333,0.08350032320620555,0.02562493259235598,10,KLF16
2185,0.027026011016438305,1.0420698,0.08680555555555555,0.054411764705882354,0.027026011016438305,10,DDX58
2186,0.028463573493540634,1.1676381,0.07098765432098765,0.038219133807369104,0.028463573493540634,10,XKR8
2187,0.03003126130908715,0.6576456,0.09104938271604938,0.05757918552036199,0.03003126130908715,10,AGER
2188,0.03237505020971759,1.104385,0.08371913580246913,0.05226244343891403,0.03237505020971759,10,BLOC1S3
2189,0.03479282779125309,0.5763133,0.12229938271604938,0.09122495151906916,0.03479282779125309,10,IFIT2
2190,0.036237296510580976,1.6006532,0.06558641975308642,0.0342436974789916,0.036237296510580976,10,ZSCAN18
2191,0.036237296510580976,0.9249879,0.09683641975308642,0.06630575307045895,0.036237296510580976,10,POLM
2192,0.03804714104603825,1.321553,0.09259259259259259,0.0638978668390433,0.03804714104603825,10,TAPBPL
2193,0.040541656457028695,1.4281728,0.06751543209876543,0.03653846153846154,0.040541656457028695,10,WDR91
2195,0.04180689013441883,0.6498245,0.10416666666666667,0.07338396897220427,0.04180689013441883,10,SUDS3
2196,0.04180689013441883,0.7589491,0.12191358024691358,0.09384292178409825,0.04180689013441883,10,XRN1
2197,0.042675548875656645,5.8204703,0.032407407407407406,0.0007110536522301228,0.042675548875656645,10,GSDMC
2198,0.04665344119417774,1.0051813,0.08526234567901235,0.055526826115061406,0.04665344119417774,10,ZFYVE27
2200,0.0,4.2747188,0.776778413736713,0.2106374746074227,0.0,11,TIMP1
2201,0.0,3.0254667,0.7988552739165985,0.3042917486215458,0.0,11,LYZ
2202,0.0,3.8834522,0.5600981193785772,0.11851481636732983,0.0,11,THBS1
2203,5.241990546380273e-248,3.043196,0.5756336876533116,0.17547480088994938,5.241990546380273e-248,11,IL1B
2204,2.169463926098512e-211,3.3137474,0.43949304987735077,0.06556927739980008,2.169463926098512e-211,11,SPHK1
2205,4.798410057248508e-188,2.2376091,0.5392477514309076,0.19164543900944764,4.798410057248508e-188,11,HMOX1
2206,5.128549058027516e-184,2.0486834,0.8025347506132461,0.43264115048528035,5.128549058027516e-184,11,PLAUR
2207,5.566760246248792e-176,3.156083,0.41659852820932136,0.07384000257956341,5.566760246248792e-176,11,CCL3
2208,2.978977903758792e-143,2.0310583,0.4542109566639411,0.13255731467449133,2.978977903758792e-143,11,ADGRE2
2209,9.40381195055248e-137,4.9949346,0.31479967293540473,0.01717021894044433,9.40381195055248e-137,11,TNIP3
2210,9.60467194806324e-128,1.9109268,0.7313982011447261,0.368006964821204,9.60467194806324e-128,11,CD74
2211,1.0128893046697608e-125,1.8202825,0.8908421913327882,0.6334924064102151,1.0128893046697608e-125,11,S100A9
2212,5.165794738889995e-125,2.2102463,0.40964840556009813,0.11569341888885307,5.165794738889995e-125,11,VEGFA
2213,1.8011975559703477e-122,2.4972987,0.40596892886345054,0.13408893044852158,1.8011975559703477e-122,11,THBD
2214,1.3730771809753087e-115,3.007793,0.3323793949304988,0.055186534679005576,1.3730771809753087e-115,11,CCL4
2215,9.228253121546866e-113,1.7385896,0.5147179067865904,0.22413181569019444,9.228253121546866e-113,11,IL1RN
2216,1.6609567482403237e-110,1.64684,0.802943581357318,0.4930835456099055,1.6609567482403237e-110,11,S100A8
2217,3.5004498881456866e-105,1.2632772,0.5944399018806215,0.2717731273981879,3.5004498881456866e-105,11,PIM3
2218,1.8799877259592877e-98,1.9836448,0.4071954210956664,0.15483829361880502,1.8799877259592877e-98,11,LMNA
